filename,relative_altitude,gimbal_pitch_deg,date_time,gps_lon,gps_lat,image_width,image_height,aircraft,site,flight,date,flight_date,corrected_relative_altitude,White.Shark.ID,body_area,GSD_cm,TL_skel_pixels,TL_skel_cm,BS_skel_pixels,BS_skel_cm,FS_skel_pixels,FS_skel_cm,LS_skel_pixels,LS_skel_cm,PS_skel_pixels,PS_skel_cm,VisualLength_cm,sex
06202024PANB0514.JPG,39.7,-90,6/20/2024 15:06,-121.9252806,36.97499166666667,4864,3648,PA,NB,5,6/20/2024,flight5-2024-06-20,34.529378941115425,NB24062005_F_7.5,1045,1.095683972279464,249.54615135598985,273.4237183847833,39.63033595771025,43.42232392491365,39.05124837953327,42.787826946958994,40.311288741492746,44.16843297598321,39.52847075210474,43.31071185179873,,F
06202024PANB0601.JPG,41.6,-90,6/20/2024 15:38,-121.9253917,36.97147777777778,4864,3648,PA,NB,6,6/20/2024,flight6-2024-06-20,36.21248278225882,NB24062007_F_10.5,3025,1.1475889015910408,320.26965348399784,367.5378998546443,56.04144110893608,64.31253584578295,59.665735560705194,68.47173593473117,55.31726674375732,63.48148138148707,53.14132102234569,60.984390221130575,,F
06202024PANB0602.JPG,45.9,-89.9,6/20/2024 15:38,-121.9254861,36.97147777777778,4864,3648,PA,NB,6,6/20/2024,flight6-2024-06-20,40.512482782258814,NB24062007_F_10.5,2118,1.2801958094857775,283.2986069627922,362.6776894669249,44.80113120726504,57.35422043176319,47.41307836451879,60.69802423707773,43.08131845707603,55.15252335587101,43.9089968,56.21211370234084,,F
06202024PANB0603.JPG,27.5,-89.9,6/20/2024 15:41,-121.9267139,36.972030555555556,4864,3648,PA,NB,6,6/20/2024,flight6-2024-06-20,22.11248278225882,NB24062007_F_10.5,2577,0.7127615989594618,463.92019601303105,330.66450069983495,75.01666529571672,53.46899830478181,77.12976079309465,54.97513163024695,77.88452991448302,55.51310207605295,70.03570517957252,49.91876120804557,,F
06202024PANB0604.JPG,27.5,-90,6/20/2024 15:41,-121.9267139,36.972030555555556,4864,3648,PA,NB,6,6/20/2024,flight6-2024-06-20,22.11248278225882,NB24062007_F_10.5,2700,0.7127615989594618,467.1246230063699,332.9484932,74.00725687798338,52.74953074695506,72.56031973468694,51.71820951510526,85.32877591996736,60.81907476196955,64.13267497929584,45.711307963790375,,F
06202024PANB0605.JPG,25.6,-89.9,6/20/2024 15:41,-121.9267139,36.972030555555556,4864,3648,PA,NB,6,6/20/2024,flight6-2024-06-20,20.21248278225882,NB24062007_F_10.5,2202,0.6541678489594619,501.5795996,328.11724774777684,79.64084667665729,52.09848135977921,84.65370635713477,55.377732994092774,91.26883367283708,59.705136600798745,63,41.21257448,,F
06202024PANB0606.JPG,23.5,-90,6/20/2024 15:41,-121.926775,36.97204444444445,4864,3648,PA,NB,6,6/20/2024,flight6-2024-06-20,18.11248278225882,NB24062007_F_10.5,2438,0.5894063358015671,534.7902920512192,315.20878646015905,85.38959443451708,50.32916797123059,87.56997202237763,51.614296335955345,98.24968193,57.90898502199192,70.34912934784623,41.464222555744534,,F
06202024PANB0607.JPG,23.4,-89.9,6/20/2024 15:41,-121.9268083,36.97205,4864,3648,PA,NB,6,6/20/2024,flight6-2024-06-20,18.012482782258818,NB24062007_F_10.5,2529,0.5863224542226196,528.4239449853501,309.8268243,87.62666906772138,51.37748366313971,87.5,51.30321474447922,98.06248008,57.49623399,77.31752712031083,45.33300226,,F
06202024PANB0608.JPG,17.7,-89.9,6/20/2024 15:41,-121.9268472,36.97206944444444,4864,3648,PA,NB,6,6/20/2024,flight6-2024-06-20,12.31248278225882,NB24062007_F_10.5,2492,0.4105412042226197,717.0585229737947,294.3820695197547,107.70500374241512,44.217341937212865,113.93090011054947,46.77332892955198,123.56577195971384,50.72884082103854,85.61833916,35.14985606104807,,F
06202024PANB0609.JPG,17.7,-90,6/20/2024 15:41,-121.9268472,36.97206944444444,4864,3648,PA,NB,6,6/20/2024,flight6-2024-06-20,12.31248278225882,NB24062007_F_10.5,2789,0.4105412042226197,745.9589199029998,306.24687327758227,110.06243777904297,45.185165745485456,112.85942583586008,46.33344459052744,126.3210196285638,51.85998351693976,91.00686787270509,37.36206912898919,,F
06202024PANB0610.JPG,16.4,-90,6/20/2024 15:41,-121.9268472,36.972072222222224,4864,3648,PA,NB,6,6/20/2024,flight6-2024-06-20,11.012482782258818,NB24062007_F_10.5,2508,0.370450744,791.6768799260899,293.27728893578956,118.48554950271668,43.893059930546634,125.09996003196804,46.343373230220465,140.3566885,51.99523962875208,90,33.34056693266736,,F
06202024PANB0613.JPG,27.9,-90,6/20/2024 15:41,-121.9269389,36.97210555555556,4864,3648,PA,NB,6,6/20/2024,flight6-2024-06-20,22.512482782258814,NB24062007_F_10.5,2251,0.7250971252752513,453.959807,329.16495102895055,70.72128658,51.27980159647365,73.05477397131553,52.97180659423414,72.49827584156743,52.56829140013274,66.61080993352356,48.29930679505408,,F
06202024PANB0614.JPG,29.6,-90,6/20/2024 15:41,-121.9269111,36.97204166666667,4864,3648,PA,NB,6,6/20/2024,flight6-2024-06-20,24.21248278225882,NB24062007_F_10.5,2169,0.7775231121173567,413.3408490924429,321.3820633515869,73.17957858601014,56.898813685631275,75.17978452,58.45402002585348,73.23933369,56.945274663473185,71.11961754677819,55.297146367567144,,F
06202024PANB0615.JPG,34.1,-90,6/20/2024 15:42,-121.9272028,36.97208055555556,4864,3648,PA,NB,6,6/20/2024,flight6-2024-06-20,28.71248278225882,NB24062007_F_10.5,2241,0.9162977831699882,383.5639841371068,351.45882836867946,56.68158654113569,51.93721209420047,60.104076400856535,55.07323196558445,55.33985905294664,50.707790171154606,54.60082416960389,50.03061414586236,,F
06202024PANB0616.JPG,34.2,-89.9,6/20/2024 15:42,-121.9272028,36.97208333333334,4864,3648,PA,NB,6,6/20/2024,flight6-2024-06-20,28.812482782258822,NB24062007_F_10.5,2259,0.9193816647489356,341.3949155724782,313.87222581584734,60.10168138280259,55.25638388393116,63.24555320336759,58.146801992079475,56.180512635610576,51.65133323337626,60.878978309429606,55.97101642633773,,F
06202024PANB0617.JPG,43,-89.9,6/20/2024 15:43,-121.9280861,36.97226666666667,4864,3648,PA,NB,6,6/20/2024,flight6-2024-06-20,37.612482782258816,NB24062007_F_10.5,2558,1.1907632436963038,306.67367880560107,365.1757445,49.69772917083555,59.17822919180456,50.15974481593781,59.72838044000497,56.88585061331157,67.73757999673026,42.04759208325728,50.06872713867846,,F
06202024PANB0618.JPG,39.7,-89.9,6/20/2024 15:42,-121.9272,36.97208055555556,4864,3648,PA,NB,6,6/20/2024,flight6-2024-06-20,34.31248278225882,NB24062007_F_10.5,1596,1.0889951515910408,303.6540307039793,330.67776719771047,49.61197088911955,54.027195759127046,53.96758286230725,58.77043608014034,47.434164902525694,51.655575598620395,47.434164902525694,51.655575598620395,,F
06202024PANB0619.JPG,42.1,-90,6/20/2024 15:42,-121.9272,36.97208333333334,4864,3648,PA,NB,6,6/20/2024,flight6-2024-06-20,36.71248278225882,NB24062007_F_10.5,2376,1.1630083094857775,304.37441796806377,353.9899772917553,47.75265218314228,55.53673128897863,50.59644256269407,58.84408313083307,47.53945729601885,55.288783863714194,45.12205669071391,52.47732687,,F
06202024PANB0620.JPG,42.3,-90,6/20/2024 15:42,-121.9272028,36.97208333333334,4864,3648,PA,NB,6,6/20/2024,flight6-2024-06-20,36.91248278225881,NB24062007_F_10.5,2214,1.169176072643672,297.1328416431108,347.4006088457464,48.83818598275199,57.10043848,52.80151512977634,61.73426808906733,47.53945729601885,55.58199597697088,46.17358552246078,53.98505138102741,,F
06202024PANB0621.JPG,42.5,-89.9,6/20/2024 15:42,-121.9272611,36.972100000000005,4864,3648,PA,NB,6,6/20/2024,flight6-2024-06-20,37.112482782258816,NB24062007_F_10.5,2194,1.1753438358015669,276.509028,324.9931816103232,47.27655216112908,55.56620416053431,53.14132102234569,62.45932408996623,43.08131845707603,50.635362086728584,45.60701700396552,53.603926304908114,,F
06202024PANB0622.JPG,42.4,-89.9,6/20/2024 15:42,-121.9274611,36.97211111111111,4864,3648,PA,NB,6,6/20/2024,flight6-2024-06-20,37.012482782258814,NB24062007_F_10.5,2426,1.1722599542226195,284.6701784,333.70745030716927,49.09034781139152,57.54664888,51.10772935672255,59.91154447613361,46.04345773288535,53.97490165,50.11985634456667,58.753500504125995,,F
06202024PANB0623.JPG,42.4,-89.9,6/20/2024 15:42,-121.9275222,36.972122222222225,4864,3648,PA,NB,6,6/20/2024,flight6-2024-06-20,37.012482782258814,NB24062007_F_10.5,2684,1.1722599542226195,291.04773430605667,341.1836036942151,54.030715456685975,63.33804402787008,56.356011214421486,66.06389512638717,51.884487084291386,60.822106454295515,53.85164807134504,63.128130502927554,,F
06202024PANB0624.JPG,43.1,-90,6/20/2024 15:43,-121.9281083,36.97227222222222,4864,3648,PA,NB,6,6/20/2024,flight6-2024-06-20,37.71248278225882,NB24062007_F_10.5,2516,1.1938471252752512,311.5399160515956,371.93103318669046,48.57330248365815,57.989097535240504,49.47726750741192,59.068293580198315,48.70318264754368,58.14415459552552,47.53945729601885,56.754844429997675,,F
06202024PANB0625.JPG,43.1,-90,6/20/2024 15:48,-121.9288361,36.97340277777778,4864,3648,PA,NB,6,6/20/2024,flight6-2024-06-20,37.71248278225882,NB24062007_F_10.5,2585,1.1938471252752512,299.59546750125634,357.6711876218698,50.65125586772032,60.469856209259106,54.91812087098393,65.56384072734294,48.373546489791295,57.75061941620606,48.662100242385755,58.095108484228334,,F
06252024PANB0701.JPG,18.1,-89.9,6/25/2024 15:55,-121.9201639,36.97315833333334,4864,3648,PA,NB,7,6/25/2024,flight7-2024-06-25,15.62490033,NB24062503_F_8,1174,0.5126922386675451,459.5218442951475,235.59328306831827,75.84588695094075,38.88559757460336,82.60901887808619,42.353002822735505,80.49844718999243,41.270929099098375,64.43019478474359,33.03286080197618,243.84,F
06252024PANB0702.JPG,22.4,-90,6/25/2024 15:54,-121.9199222,36.973036111111114,4864,3648,PA,NB,7,6/25/2024,flight7-2024-06-25,19.924900325859596,NB24062503_F_8,1036,0.6452991465622818,389.4115410388543,251.28693509387568,66.34013200547028,42.80923056595909,69.05070600652827,44.55836165553572,65.96969000988257,42.57018466235551,64,41.29914537998604,243.84,F
06252024PANB0703.JPG,22.5,-89.9,6/25/2024 15:54,-121.919975,36.97311111111112,4864,3648,PA,NB,7,6/25/2024,flight7-2024-06-25,20.02490033,NB24062503_F_8,959,0.6483830281412293,360.76765126528846,233.91562218278673,67.78990000971011,43.95382064568699,73.75635566,47.82236922641799,65.11528238439882,42.219643970667754,64.49806199,41.819448739975215,243.84,F
06252024PANB0704.JPG,14.9,-89.9,6/25/2024 15:55,-121.9201806,36.97313055555556,4864,3648,PA,NB,7,6/25/2024,flight7-2024-06-25,12.424900325859596,NB24062503_F_8,1016,0.4140080281412293,556.6422992389258,230.4543806879078,83.00394955261294,34.36430148221135,83.23010272731857,34.45793071212911,88,36.43270647642818,77.78174593052023,32.202267258076766,243.84,F
06252024PANB0705.JPG,17,-90,6/25/2024 15:55,-121.9201611,36.97315833333334,4864,3648,PA,NB,7,6/25/2024,flight7-2024-06-25,14.524900325859598,NB24062503_F_8,1042,0.4787695412991241,494.2917568,236.65183765142933,81.51684498120056,39.02778248,80.77747210701756,38.67379326797958,89.44271909999159,42.82244959604938,74.33034373659252,35.587104575374624,243.84,F
